Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1989:Q3,Silent,17642586,5648622,4588052,1060570,11993964,2433384,309822,871927,745014,126913,277515,162988,114527,1707411,219472,274030,454999,3103469,2202945,138991,1267459,1257775,831943,308962,2354,114516,9684,16375126,48553376
1989:Q3,BabyBoom,5819221,3051282,2260997,790285,2767940,510450,52446,169719,124456,45263,16351,5874,10477,379142,137861,54773,228962,378316,754594,85324,1831801,1825637,1355516,445778,2171,22173,6164,3987420,39289625
1989:Q3,GenX,130957,89446,44121,45325,41511,12634,375,4833,4453,380,0,0,0,3891,2859,28,1229,545,12083,3034,53514,53386,23697,29467,7,215,128,77443,5177100
1989:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989:Q4,Silent,17902167,5722356,4654553,1067802,12179812,2443599,315041,880355,747525,132830,293340,175874,117466,1755107,225896,281009,472661,3153640,2217849,141317,1291099,1281070,848064,315460,2299,115248,10028,16611069,48581895
1989:Q4,BabyBoom,5991999,3099507,2291886,807622,2892491,538869,61448,172196,126443,45753,21163,10789,10374,393085,142129,59860,240236,410715,765470,87319,1875962,1869542,1386789,459548,2081,21125,6420,4116036,39314788
1989:Q4,GenX,151360,98037,47878,50159,53323,17580,748,5388,4828,560,0,0,0,3913,3605,172,2298,2712,13507,3400,60483,60283,25729,34277,10,266,200,90877,5366102
1989:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q1,Silent,17962610,5735540,4643612,1091928,12227070,2433660,326221,873084,743626,129458,315488,194714,120773,1706228,229878,287891,478583,3202150,2228063,145824,1310359,1300512,874634,306336,2884,116660,9847,16652251,48563739
1990:Q1,BabyBoom,6030969,3136531,2315718,820812,2894439,546358,75882,170188,126202,43985,35755,25479,10277,327283,143985,64927,234904,430858,773523,90776,1911710,1905454,1429545,449396,2556,23958,6256,4119259,39352975
1990:Q1,GenX,164799,107897,53654,54243,56903,20453,1557,5993,5279,714,0,0,0,0,4131,323,712,4934,14810,3990,68318,68124,31221,36588,19,296,193,96481,5588046
1990:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q2,Silent,18181660,5802589,4707678,1094910,12379071,2424567,316402,897843,762762,135081,324124,200739,123386,1760037,234502,295184,487381,3250552,2242366,146113,1332918,1323073,897609,305504,2360,117600,9845,16848742,48501343
1990:Q2,BabyBoom,6147489,3162053,2324577,837476,2985437,555620,71585,179327,135030,44297,35764,25595,10168,346401,146802,80878,234116,456650,786556,91738,1946992,1940745,1461868,452531,2056,24290,6247,4200497,39403449
1990:Q2,GenX,178551,112908,52907,60001,65643,23774,968,6651,5697,954,0,0,0,0,4817,1105,0,7407,16627,4294,77702,77484,36440,40677,19,348,218,100849,5841384
1990:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q3,Silent,18157900,5828294,4717706,1110589,12329606,2419486,325405,922930,787024,135907,334362,208187,126176,1600112,238208,301486,484401,3297629,2257370,148216,1348722,1338911,913554,306668,1026,117663,9811,16809178,48397139
1990:Q3,BabyBoom,6084000,3225759,2383434,842325,2858241,570229,84445,190210,146759,43451,38195,28133,10061,160881,148857,78016,218329,473575,801569,93935,1979793,1973573,1493502,459696,882,19494,6220,4104207,39465470
1990:Q3,GenX,201844,124827,61587,63240,77017,28062,1731,7332,6133,1199,0,0,0,0,5465,836,0,10035,18757,4799,86839,86599,40210,45938,9,441,240,115005,6124564
1990:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990:Q4,Silent,18400625,5793702,4673470,1120232,12606923,2425774,326101,971821,811831,159990,348409,219792,128617,1722387,241903,308045,504191,3344444,2263787,150061,1358191,1348156,921376,306641,1154,118985,10035,17042434,48253561
1990:Q4,BabyBoom,6315953,3251824,2400823,851001,3064130,598668,89977,207258,159839,47419,50326,40375,9951,249825,151148,83345,233005,494486,810005,96087,2022104,2015689,1526586,465907,970,22226,6415,4293849,39538300
1990:Q4,GenX,230712,139913,72103,67809,90799,34587,1929,8286,6599,1687,0,0,0,0,6199,1048,0,12972,20438,5340,94508,94194,41849,51843,13,488,314,136203,6436036
1990:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q1,Silent,18642503,5793090,4668657,1124433,12849413,2417639,347172,945120,774660,170460,355434,225606,129828,1897741,245504,314318,530057,3390667,2255625,150137,1355466,1345520,928940,294595,2034,119951,9946,17287037,48073044
1991:Q1,BabyBoom,6544512,3269733,2401484,868249,3274779,612014,113881,193762,145511,48251,52381,42545,9836,389673,153581,82858,258205,515366,805808,97249,2040650,2034293,1556997,452726,1664,22906,6358,4503862,39621201
1991:Q1,GenX,257462,152364,77262,75102,105099,39567,3815,9631,7498,2134,0,0,0,0,7014,894,1212,16214,20980,5771,99563,99229,43754,54886,31,557,334,157899,6774249
1991:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q2,Silent,18720955,5815988,4689738,1126250,12904967,2383430,333543,969155,789198,179957,361259,229478,131780,1904848,249850,320666,541080,3436548,2254156,150432,1368928,1359121,947781,289858,617,120865,9807,17352027,47858021
1991:Q2,BabyBoom,6582828,3306855,2430062,876793,3275974,596001,107128,202924,154208,48716,48777,39051,9727,367968,157124,86464,262097,540219,808619,98653,2074089,2067826,1592519,451480,496,23332,6263,4508739,39713433
1991:Q2,GenX,276230,163667,83011,80655,112563,40587,2944,10825,8181,2644,0,0,0,0,8055,1001,833,19835,22211,6272,111310,110965,50351,59968,11,635,345,164920,7137654
1991:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q3,Silent,18882720,5828266,4690934,1137332,13054454,2362466,328527,979460,810230,169230,368799,236288,132511,1997340,252314,326912,559344,3481762,2246874,150657,1379332,1369666,960215,286024,512,122915,9666,17503388,47610924
1991:Q3,BabyBoom,6765186,3365683,2484568,881116,3399502,595583,108075,211903,166684,45219,54937,45319,9618,431412,158734,88709,279510,564153,806372,100115,2088426,2082255,1599023,451384,401,31447,6171,4676760,39814258
1991:Q3,GenX,305603,179915,94888,85027,125688,44034,2731,11898,8886,3012,0,0,0,0,8885,1012,3587,23816,22909,6816,121374,121019,55265,65092,11,651,355,184229,7524699
1991:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991:Q4,Silent,19167132,5833276,4696386,1136890,13333856,2352846,326851,983771,815595,168176,375513,244706,130806,2216321,255570,333120,579550,3526447,2232102,151766,1398625,1389058,977560,285465,998,125035,9567,17768507,47334189
1991:Q4,BabyBoom,7095330,3416696,2527285,889411,3678635,609356,112228,215747,172266,43481,72660,63143,9518,624240,161501,91966,302521,589475,796706,102233,2132143,2126025,1627297,457743,757,40227,6118,4963188,39922939
1991:Q4,GenX,358607,198060,106914,91146,160547,50045,2819,13311,9759,3552,0,0,0,16803,9958,1093,8107,28211,22685,7514,136461,136084,63023,72373,26,662,377,222146,7933834
1991:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q1,Silent,19182790,5852830,4722395,1130435,13329960,2282283,334286,1003904,827264,176640,376265,246845,129420,2203002,258786,339252,585469,3571650,2222247,152817,1408970,1399471,999207,273795,1184,125285,9499,17773820,47030249
1992:Q1,BabyBoom,7098666,3459063,2556629,902434,3639603,547697,125072,224849,181491,43358,57943,48519,9424,590317,164460,91768,298351,642768,791961,104417,2123941,2117843,1635279,444468,867,37229,6098,4974725,40038735
1992:Q1,GenX,369722,214857,115522,99335,154865,43389,3894,14961,10663,4298,0,0,0,10367,11141,894,5694,33357,22898,8270,150117,149708,73790,75090,37,790,408,219605,8363508
1992:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q2,Silent,19250332,5873741,4744803,1128938,13376591,2257970,321901,989995,809881,180114,379989,252085,127903,2219786,260737,345376,596200,3634429,2216116,154092,1421094,1411646,1014689,268652,1536,126769,9447,17829238,46701537
1992:Q2,BabyBoom,7182627,3497651,2581482,916169,3684976,542569,119554,217913,175776,42137,61025,51689,9336,584161,166104,97141,303986,694462,791219,106844,2136334,2130239,1643711,442858,1079,42591,6095,5046293,40160910
1992:Q2,GenX,380113,229883,121770,108114,150230,46208,2826,16959,11871,5088,27,0,27,6896,12173,1135,5729,25643,23511,9123,165015,164568,82842,80823,59,843,447,215098,8812171
1992:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q3,Silent,19413695,5888080,4747635,1140444,13525615,2241929,314523,996218,824089,172129,383558,257332,126225,2291682,264637,351437,611609,3697383,2217250,155390,1430184,1420770,1026298,266005,927,127539,9414,17983512,46350486
1992:Q3,BabyBoom,7432508,3595599,2677013,918586,3836909,548368,118668,225563,186877,38687,58966,49721,9245,638742,170375,100993,320730,746201,798915,109388,2175381,2169267,1678557,446779,625,43306,6114,5257127,40288723
1992:Q3,GenX,412911,252033,139340,112693,160878,51253,2191,18774,12938,5835,217,32,185,12154,13753,1254,9119,16895,25216,10052,181660,181165,91024,89149,41,951,495,231250,9278273
1992:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992:Q4,Silent,19604705,5879695,4735767,1143928,13725011,2238293,312116,1000099,823177,176923,389533,266718,122815,2477284,264793,352399,612427,3717142,2205158,155765,1431956,1422653,1025344,266783,1308,129218,9303,18172749,45979805
1992:Q4,BabyBoom,7847197,3685882,2759120,926762,4161315,578057,107233,225036,184608,40429,56502,46039,10463,801955,176634,119763,349471,832943,801596,112124,2219673,2213424,1709898,460414,934,42178,6249,5627524,40421283
1992:Q4,GenX,478122,280094,157316,122778,198028,57679,914,18868,12904,5964,320,148,172,33105,15914,2292,12196,22133,23522,11086,204947,204389,105661,97572,69,1087,558,273175,9760183
1992:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q1,Silent,19703934,5876927,4757812,1119115,13827007,2196094,320633,1018435,809137,209298,396251,276686,119565,2553845,264611,353491,619261,3735583,2213205,155596,1415572,1406370,1016798,255717,2155,131700,9201,18288362,45593293
1993:Q1,BabyBoom,8038327,3702944,2755272,947672,4335383,554608,106833,222773,175694,47080,69394,57692,11703,852743,182697,130971,391608,879826,829350,114579,2228021,2221624,1720877,451905,1623,47219,6397,5810306,40557081
1993:Q1,GenX,513641,296848,157021,139827,216794,53199,1101,19347,12975,6372,178,29,149,37347,18194,2678,20114,27205,25316,12113,218594,217964,117029,99640,138,1157,630,295048,10255951
1993:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q2,Silent,19769689,5890921,4762513,1128408,13878768,2178250,321426,1009579,781694,227885,403830,287597,116232,2599203,264685,354567,618801,3753853,2219535,155040,1412230,1403134,1015020,252846,1930,133337,9096,18357459,45195024
1993:Q2,BabyBoom,8279510,3803944,2846992,956951,4475566,564420,97878,212290,160936,51354,80073,67110,12963,873117,189285,142713,415786,926896,856269,116840,2272358,2265813,1759323,458985,1546,45959,6545,6007152,40694454
1993:Q2,GenX,552451,321668,170582,151087,230783,55427,0,19646,13143,6503,129,0,129,36542,20745,3142,22387,32695,26923,13146,242995,242288,134003,106831,142,1313,707,309457,10763548
1993:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q3,Silent,19900865,5903790,4764035,1139755,13997075,2165057,324558,1007607,755378,252229,407852,295011,112841,2694297,264812,355475,619821,3772079,2230436,155082,1408001,1399015,1007474,253247,2203,136090,8987,18492863,44789070
1993:Q3,BabyBoom,8588779,3910025,2945415,964611,4678753,580861,91506,204628,147940,56688,73005,58764,14241,945844,196111,158132,442846,976007,890274,119540,2337512,2330819,1802704,472675,1871,53570,6693,6251266,40831741
1993:Q3,GenX,608501,348272,186570,161702,260229,59164,0,19872,13269,6603,249,137,111,44815,23517,4027,25899,38643,29705,14338,267436,266648,148355,116746,188,1359,788,341064,11280946
1993:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993:Q4,Silent,20075959,5922600,4777706,1144894,14153359,2146379,333755,1050672,758284,292388,412666,303226,109439,2788289,264869,356809,618466,3790227,2237266,153961,1409983,1401107,1001546,258861,2185,138515,8875,18665977,44379506
1993:Q4,BabyBoom,8885625,4007847,3027233,980614,4877778,588822,91528,213126,148272,64854,72591,57055,15536,1018791,202982,165035,463354,1019917,920130,121502,2397839,2390998,1833294,496983,1970,58751,6841,6487786,40967279
1993:Q4,GenX,663158,378543,201803,176740,284615,60914,0,20005,13191,6814,329,235,94,53608,26474,4024,27178,44941,31748,15394,297690,296816,164835,130325,214,1442,875,365467,11806113
1993:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q1,Silent,20118447,5944376,4811472,1132904,14174072,2123068,344972,1104556,796051,308505,417403,311226,106177,2734929,263477,358293,614421,3808573,2250825,153554,1393401,1384633,989473,251975,2965,140220,8768,18725047,43970405
1994:Q1,BabyBoom,8991169,4062983,3064432,998551,4928186,588731,93812,233212,164334,68879,72636,55784,16851,935506,208063,170616,476287,1065481,959888,123954,2427469,2420476,1863316,496025,2822,58312,6993,6563700,41099405
1994:Q1,GenX,676010,401168,206465,194704,274842,60499,0,19285,12696,6589,398,332,66,32066,29184,3850,25544,51702,35692,16623,315959,314991,177164,135876,340,1611,968,360050,12337021
1994:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q2,Silent,20205359,5972327,4835995,1136332,14233032,2094295,347169,1165906,840946,324960,419838,317073,102766,2719522,262308,360169,616068,3827195,2267912,152651,1395230,1386567,985864,254846,3841,142017,8662,18810129,43565840
1994:Q2,BabyBoom,9149997,4150564,3137594,1012970,4999434,578205,85689,258146,185129,73017,66953,48781,18172,884125,213461,171013,502607,1107867,1005293,126075,2476503,2469356,1891924,515190,3853,58389,7147,6673495,41226457
1994:Q2,GenX,699080,427186,216875,210312,271894,56997,0,17983,11749,6235,587,540,48,14360,32116,3021,29233,58845,40940,17811,349237,348169,197328,148544,513,1783,1068,349844,12871640
1994:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q3,Silent,20300745,5961642,4812327,1149315,14339103,2082186,356780,1182191,848556,333635,422536,323215,99322,2770399,265197,361810,621021,3846344,2277825,152814,1396555,1388003,981337,259070,3968,143627,8553,18904190,43169886
1994:Q3,BabyBoom,9440566,4262442,3238730,1023713,5178124,593532,85925,263365,187540,75825,63642,44144,19499,908709,224189,177997,536747,1153434,1041681,128903,2528118,2520823,1922510,537650,4220,56444,7295,6912449,41346772
1994:Q3,GenX,761707,466071,242584,223487,295636,60167,0,16891,11299,5592,747,715,33,11659,36550,2938,36480,66478,44477,19248,384704,383534,217698,163233,603,1999,1170,377003,13407942
1994:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994:Q4,Silent,20396099,5930179,4777647,1152532,14465920,2068727,370973,1282325,919550,362775,424971,329476,95495,2771335,263483,364153,614211,3866111,2287266,152364,1405253,1396809,977827,267783,4853,146345,8444,18990846,42786615
1994:Q4,BabyBoom,9627519,4346642,3312728,1033915,5280877,605576,91862,307417,225122,82295,61548,40749,20800,870836,228828,175300,539301,1191271,1077649,131289,2596411,2588970,1948681,570555,5430,64305,7441,7031108,41458689
1994:Q4,GenX,801342,509112,271422,237690,292230,62431,311,13997,8829,5168,925,875,50,0,39627,1583,30365,74400,47981,20609,426954,425677,239935,182830,852,2060,1277,374388,13943896
1994:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q1,Silent,20519097,5903918,4746948,1156969,14615180,2063635,384101,1265153,889148,376005,428563,336450,92113,2886977,264282,365937,623688,3886847,2292324,153673,1390905,1382555,967091,262469,5241,147754,8350,19128192,42420100
1995:Q1,BabyBoom,9969736,4422746,3373759,1048987,5546990,631089,97269,291434,205473,85962,61770,39646,22124,974674,236679,185065,583580,1243225,1107371,134836,2615862,2608264,1970361,572032,6192,59679,7598,7353873,41560544
1995:Q1,GenX,887124,549236,294496,254740,337888,68740,1647,13688,9421,4267,1031,998,34,9183,43704,1793,42682,82996,50045,22379,449808,448413,254983,190044,1045,2341,1395,437316,14477472
1995:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q2,Silent,20652914,5856001,4686747,1169254,14796913,2063620,400294,1250515,882361,368154,431239,342536,88703,3005575,266291,367113,632510,3925563,2299207,154986,1388226,1379965,958713,265391,6142,149719,8261,19264688,42074416
1995:Q2,BabyBoom,10398192,4534105,3482989,1051116,5864087,664609,106951,285518,199631,85887,60144,36708,23436,1084245,245987,206003,625693,1307563,1139037,138337,2674563,2666809,2007818,591798,7618,59576,7754,7723629,41650675
1995:Q2,GenX,976650,602534,338572,263962,374116,77846,3927,11784,9191,2594,1184,1162,22,26987,48366,3565,54821,68917,52516,24203,483718,482200,272306,205937,1402,2555,1518,492932,15006643
1995:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q3,Silent,20748841,5718475,4543254,1175221,15030366,2050553,410774,1271657,878580,393077,433517,348209,85308,3151616,265874,368942,645303,3966686,2312961,152484,1393397,1385222,955637,270048,6910,152626,8175,19355444,41753636
1995:Q3,BabyBoom,10723743,4538466,3483640,1054826,6185277,673328,108526,286961,195352,91610,57947,33215,24732,1224267,251870,219071,678281,1366271,1179646,139108,2740049,2732143,2038967,615641,8995,68539,7906,7983694,41727420
1995:Q3,GenX,1075848,661219,386243,274976,414629,79399,4666,10372,8843,1529,1357,1345,12,53493,52252,4325,72853,53391,57324,25197,525684,524038,295733,223909,1792,2604,1646,550164,15529378
1995:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q4,Silent,21024128,5735995,4558891,1177103,15288134,2041850,425312,1309039,874577,434462,444599,360081,84517,3313276,263126,371035,660711,3998770,2307954,152463,1407841,1399794,952326,282732,9285,155451,8048,19616287,41460467
1995:Q4,BabyBoom,11141920,4601507,3532301,1069205,6540414,694972,119164,301250,198577,102673,64935,41235,23700,1370828,263311,225151,726493,1411725,1221125,141459,2787181,2779012,2064225,639210,12611,62966,8169,8354740,41789886
1995:Q4,GenX,1156560,681053,398055,282997,475507,86034,5265,13452,9946,3506,2540,2524,16,81651,53768,4905,78274,55865,67452,26302,557436,555730,303957,246218,2534,3021,1706,599125,16044046
1995:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q1,Silent,21216154,5793119,4612568,1180552,15423035,2045829,448842,1277401,837407,439993,452271,368634,83638,3410137,258517,373309,675253,4032616,2297698,151161,1410972,1403051,955115,281152,6267,160517,7920,19805182,41192149
1996:Q1,BabyBoom,11456516,4657216,3569003,1088213,6799300,735209,143718,291889,184739,107150,65021,42394,22628,1439793,272023,231547,773440,1450339,1253499,142822,2830915,2822493,2104906,628847,9354,79386,8422,8625601,41840260
1996:Q1,GenX,1226026,702769,409091,293678,523257,99356,8959,16520,12085,4434,4103,4069,35,90662,54406,5562,82788,58200,75627,27074,577408,575647,318838,252208,1591,3010,1761,648618,16550614
1996:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q2,Silent,21438841,5832345,4646851,1185494,15606496,2031970,450297,1323869,866949,456919,456154,373477,82677,3516969,255461,375902,685674,4068079,2292050,150070,1430349,1422545,961881,288497,8371,163796,7804,20008493,40944558
1996:Q2,BabyBoom,11741766,4728062,3631915,1096146,7013704,741949,135115,317921,204305,113617,52182,30660,21522,1518483,282549,236067,807618,1486742,1290820,144257,2870506,2861827,2131579,639682,12952,77614,8679,8871260,41881500
1996:Q2,GenX,1267946,719217,422041,297176,548728,101574,5123,17960,12262,5698,6271,6204,67,102612,55533,5955,79707,60494,85640,27861,614566,612747,338748,268400,2226,3373,1819,653380,17049448
1996:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q3,Silent,21564259,5873248,4680971,1192277,15691011,2026257,462995,1317950,882627,435323,461937,380249,81688,3549380,254886,378783,698281,4104998,2285395,150149,1449281,1441591,969927,295554,9020,167091,7690,20114977,40713566
1996:Q3,BabyBoom,11959511,4796341,3686969,1109373,7163170,760225,143671,330173,217283,112890,40915,20524,20392,1511830,296069,238719,849424,1520051,1325635,146457,2907809,2898878,2159102,649776,14641,75359,8931,9051702,41916562
1996:Q3,GenX,1306200,743679,440153,303526,562521,107962,5056,18727,12836,5891,8752,8643,109,91296,57620,6056,80030,62721,95375,28926,652910,651035,360334,284517,2422,3763,1874,653290,17540912
1996:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q4,Silent,21829045,5900776,4713411,1187365,15928268,2015248,478281,1327559,899668,427891,474142,393422,80720,3676115,254768,383895,730821,4143271,2294302,149866,1464699,1457121,974428,304796,6788,171110,7578,20364345,40495050
1996:Q4,BabyBoom,12326234,4833808,3707453,1126355,7492426,768069,157124,346030,231337,114693,63133,43888,19245,1611445,309994,206149,968018,1534291,1379802,148372,2953457,2944277,2187605,665007,11886,79780,9180,9372777,41948403
1996:Q4,GenX,1432440,782450,468241,314209,649990,110724,6159,19858,13365,6493,10479,10326,153,109441,59864,345,127468,64459,111310,29883,688310,686384,376598,304076,1689,4021,1927,744130,18025372
1996:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q1,Silent,21868274,5926404,4735996,1190408,15941870,2007957,496677,1214033,850626,363407,478813,399257,79557,3726259,253086,386688,736356,4182518,2309550,149932,1470356,1462935,978206,300402,9314,175012,7421,20397919,40284882
1997:Q1,BabyBoom,12501113,4881823,3738602,1143220,7619290,780574,176677,314900,208653,106247,42667,24599,18068,1623464,321857,213269,987408,1567521,1440432,150522,2960810,2951425,2203364,648712,16668,82681,9385,9540303,41979981
1997:Q1,GenX,1478057,812405,488990,323416,665652,115240,8887,21526,16126,5400,14012,13788,224,102570,61371,1034,113652,66680,129753,30927,705677,703731,391879,305061,2469,4323,1946,772380,18503192
1997:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q2,Silent,22359504,5962302,4768313,1193988,16397203,2003407,500441,1215849,840823,375025,487159,408328,78831,4094458,253575,388161,765622,4222510,2315942,150079,1486464,1479196,984333,305212,10294,179357,7268,20873040,40078938
1997:Q2,BabyBoom,13216064,4955937,3807094,1148844,8260127,796287,169371,318840,207566,111274,45124,28211,16913,1985808,336399,245350,1105352,1615704,1489150,152742,3001973,2992380,2229683,654093,19102,89502,9593,10214091,42014252
1997:Q2,GenX,1689637,843895,519762,324133,845742,121036,4232,24163,17573,6590,17062,16810,252,198241,63844,6062,164699,69311,145099,31993,738587,736623,410570,318734,2774,4544,1964,951051,18974739
1997:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q3,Silent,22714442,5983521,4780758,1202763,16730921,2001979,514719,1219629,826993,392636,495068,416846,78221,4325420,253908,390151,788719,4263131,2326946,151250,1505257,1498139,997383,310658,5677,184421,7118,21209185,39873091
1997:Q3,BabyBoom,13759649,5035139,3875178,1159960,8724510,815952,182305,321811,204393,117419,33669,17917,15752,2191748,350772,267746,1204271,1657402,1543108,155726,3056518,3046713,2271298,661382,11595,102437,9805,10703131,42054173
1997:Q3,GenX,1864909,884654,557383,327271,980255,128442,4983,27084,19111,7973,21182,20912,270,249709,66256,9604,205388,71782,162460,33366,782241,780261,440599,333765,1268,4630,1980,1082667,19440377
1997:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q4,Silent,22956739,6030591,4833375,1197216,16926148,2006124,529360,1231744,860018,371725,502471,425229,77242,4407311,250783,393958,792366,4304206,2358175,149652,1526907,1519937,1004253,318480,9204,188001,6970,21429832,39663217
1997:Q4,BabyBoom,14062839,5093900,3913067,1180833,8968939,843390,196696,342567,225944,116622,40047,25494,14553,2243883,361042,261970,1221715,1680678,1620150,156801,3084714,3074692,2279627,674062,18875,102128,10022,10978124,42102702
1997:Q4,GenX,1936926,923759,583846,339913,1013167,139018,6117,27751,19550,8200,24904,24570,334,256930,66994,8157,188269,73735,187370,33921,823446,821451,462478,351624,2312,5036,1996,1113480,19900472
1997:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q1,Silent,23514250,6076896,4874312,1202584,17437354,1993653,551796,1229210,824752,404458,508577,432460,76117,4841771,249186,395521,819044,4344978,2354481,149138,1536406,1529631,1013787,313779,9872,192193,6775,21977844,39445189
1998:Q1,BabyBoom,14902503,5196519,4002854,1193665,9705985,845943,227790,336861,211211,125650,53394,40058,13336,2657544,373392,291035,1347483,1755882,1657932,158729,3095347,3085146,2297948,658850,20964,107383,10201,11807156,42162795
1998:Q1,GenX,2195570,966316,622504,343812,1229254,139678,12404,31745,21660,10085,28590,28170,420,371952,68460,13079,250961,77190,200393,34802,850910,848937,489708,351413,2492,5323,1973,1344661,20355388
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,23796951,6163366,4956377,1206989,17633585,1981829,561319,1308924,854994,453929,514449,439531,74918,4928551,247209,397679,822845,4354552,2368653,147575,1556657,1549950,1022695,321922,8785,196549,6706,22240294,39214881
